zip_code,latitude,longitude,city,state_name,population,density,counties
61418,40.84714,-90.86492,Biggsville,Illinois,658,5.1,Henderson
61419,41.19982,-90.11751,Bishop Hill,Illinois,151,109.6,Henry
61420,40.5491,-90.86679,Blandinsville,Illinois,1002,5.6,McDonough|Hancock
61421,41.1792,-89.65083,Bradford,Illinois,1407,5.5,Stark|Bureau|Marshall
61422,40.55084,-90.53113,Bushnell,Illinois,3042,27.1,McDonough
61423,40.8855,-90.50232,Cameron,Illinois,497,4.5,Warren
61424,41.07671,-89.63513,Camp Grove,Illinois,34,18.5,Marshall
61425,40.76297,-91.04575,Carman,Illinois,392,4.6,Henderson
61426,41.11964,-89.70601,Castleton,Illinois,105,13.3,Stark
61427,40.49823,-90.19319,Cuba,Illinois,2095,14,Fulton
61428,40.93262,-90.10977,Dahinda,Illinois,1162,15.2,Knox
61430,40.94393,-90.31135,East Galesburg,Illinois,618,161.2,Knox
61431,40.60315,-90.2776,Ellisville,Illinois,315,3.5,Fulton
61432,40.65055,-90.16086,Fairview,Illinois,686,7.1,Fulton
61433,40.55749,-90.16866,Fiatt,Illinois,22,8,Fulton
61434,41.17387,-90.03598,Galva,Illinois,2986,14.7,Henry|Knox|Stark
61435,40.99559,-90.5686,Gerlaw,Illinois,155,3.4,Warren
61436,40.86067,-90.21739,Gilson,Illinois,787,5,Knox
61437,40.84911,-90.98905,Gladstone,Illinois,664,6.8,Henderson
61438,40.58538,-90.64942,Good Hope,Illinois,691,6.6,McDonough
61439,41.02923,-90.35019,Henderson,Illinois,250,77.2,Knox
61440,40.3079,-90.59786,Industry,Illinois,774,6.9,McDonough|Schuyler
61441,40.33957,-90.29336,Ipava,Illinois,815,5.2,Fulton
61442,41.10237,-90.92303,Keithsburg,Illinois,678,9.2,Mercer|Henderson
61443,41.25972,-89.94242,Kewanee,Illinois,13584,52.2,Henry|Stark|Bureau
61447,40.87105,-90.76674,Kirkwood,Illinois,1133,10.3,Warren|Henderson
61448,40.93385,-90.24374,Knoxville,Illinois,4076,38.5,Knox
61449,41.08926,-89.97051,La Fayette,Illinois,229,2.4,Stark|Knox
61450,40.57629,-90.98088,La Harpe,Illinois,1756,8.9,Hancock|Henderson|McDonough
61451,40.94117,-89.93555,Laura,Illinois,225,4.1,Peoria|Stark
61452,40.23836,-90.66022,Littleton,Illinois,146,1.9,Schuyler|McDonough
61453,41.01345,-90.76322,Little York,Illinois,691,4.7,Warren|Henderson
61454,40.68152,-91.04535,Lomax,Illinois,505,5.7,Henderson
61455,40.44047,-90.65115,Macomb,Illinois,17653,41.9,McDonough
61458,40.78027,-90.18107,Maquon,Illinois,464,2.2,Knox
61459,40.50497,-90.41453,Marietta,Illinois,348,3.9,Fulton|McDonough
61460,40.72159,-90.82774,Media,Illinois,179,2.2,Henderson
61462,40.91014,-90.65176,Monmouth,Illinois,10855,29.5,Warren|Henderson
61465,41.20618,-90.46744,New Windsor,Illinois,1250,11.9,Mercer|Henry
61466,41.11103,-90.48222,North Henderson,Illinois,267,4.3,Mercer
61467,41.07115,-90.24338,Oneida,Illinois,1244,9.3,Knox
61468,41.2565,-90.38751,Ophiem,Illinois,190,61.1,Henry
61469,40.96262,-90.91066,Oquawka,Illinois,1926,18,Henderson
61470,40.60613,-90.50623,Prairie City,Illinois,505,10.1,McDonough
61471,40.69583,-90.82507,Raritan,Illinois,136,552.5,Henderson
61472,41.10327,-90.38345,Rio,Illinois,387,3.8,Knox|Mercer
61473,40.70914,-90.64975,Roseville,Illinois,1307,4.7,Warren
61474,40.73419,-90.39724,Saint Augustine,Illinois,285,4.2,Knox|Warren|Fulton
61475,40.5969,-90.7527,Sciota,Illinois,192,2.2,McDonough|Warren|Henderson
61476,41.09191,-90.83259,Seaton,Illinois,605,5.3,Mercer|Henderson
61477,40.4945,-90.31402,Smithfield,Illinois,499,3.8,Fulton
61478,40.75633,-90.76035,Smithshire,Illinois,383,4.3,Warren|Henderson
61479,41.00192,-89.63939,Speer,Illinois,24,0.8,Marshall|Stark
61480,40.72323,-90.91827,Stronghurst,Illinois,1352,7.3,Henderson
61482,40.39362,-90.40766,Table Grove,Illinois,520,3.9,Fulton|McDonough
61483,41.08157,-89.87186,Toulon,Illinois,1861,7.4,Stark
61484,40.29696,-90.44153,Vermont,Illinois,737,6,Fulton|McDonough|Schuyler
61485,41.01677,-90.09764,Victoria,Illinois,387,3.2,Knox
61486,41.19609,-90.57614,Viola,Illinois,1450,12.9,Mercer
61488,41.03004,-90.32071,Wataga,Illinois,1284,21,Knox
61489,40.93462,-90.02664,Williamsfield,Illinois,841,6.9,Knox|Peoria
61490,41.18263,-90.26518,Woodhull,Illinois,1103,11.7,Henry|Knox
61491,41.05982,-89.72525,Wyoming,Illinois,2276,9.1,Stark|Marshall
61501,40.22797,-90.31233,Astoria,Illinois,1646,8.5,Fulton
61516,40.85555,-89.13197,Benson,Illinois,754,9.3,Woodford
61517,40.823,-89.85155,Brimfield,Illinois,3196,18,Peoria
61519,40.46463,-90.09309,Bryant,Illinois,249,30.6,Fulton
61520,40.54197,-90.02156,Canton,Illinois,16176,41.1,Fulton
61523,40.91751,-89.53562,Chillicothe,Illinois,10356,75.1,Peoria|Marshall|Woodford
61524,40.49125,-90.03468,Dunfermline,Illinois,358,557.4,Fulton
61525,40.84776,-89.67047,Dunlap,Illinois,11543,136.2,Peoria
61526,40.92899,-89.62599,Edelstein,Illinois,808,10.2,Peoria|Marshall
61528,40.7757,-89.7227,Edwards,Illinois,3435,71.6,Peoria
61529,40.7809,-89.93673,Elmwood,Illinois,2730,16.3,Peoria|Knox
61530,40.71146,-89.26287,Eureka,Illinois,6614,40.1,Woodford|Tazewell
61531,40.68291,-90.03482,Farmington,Illinois,3144,21.5,Fulton|Knox|Peoria
61532,40.34851,-89.80692,Forest City,Illinois,410,5.1,Mason
61533,40.58736,-89.84029,Glasford,Illinois,2363,22.5,Peoria|Fulton|Tazewell
61534,40.41499,-89.66464,Green Valley,Illinois,2057,14.2,Tazewell
61535,40.58578,-89.52316,Groveland,Illinois,2163,112.4,Tazewell
61536,40.69051,-89.78688,Hanna City,Illinois,3207,30.3,Peoria
61537,41.11607,-89.47035,Henry,Illinois,2727,18.4,Marshall|Bureau
61539,40.55375,-89.77561,Kingston Mines,Illinois,150,52,Peoria|Tazewell
61540,41.01856,-89.36867,Lacon,Illinois,2771,20.3,Marshall
61541,40.98039,-89.23497,La Rose,Illinois,99,232.9,Marshall
61542,40.38487,-90.13402,Lewistown,Illinois,3407,11.6,Fulton
61543,40.42213,-89.96842,Liverpool,Illinois,111,5.7,Fulton
61544,40.69753,-90.24273,London Mills,Illinois,872,8.5,Fulton|Knox
61545,40.86837,-89.35253,Lowpoint,Illinois,766,10.9,Woodford
61546,40.45212,-89.80172,Manito,Illinois,3791,15.5,Tazewell|Mason
61547,40.60962,-89.73847,Mapleton,Illinois,3835,67.4,Peoria|Tazewell
61548,40.80887,-89.41311,Metamora,Illinois,12301,62.8,Woodford
61550,40.61054,-89.44049,Morton,Illinois,18483,173.1,Tazewell
61552,40.82133,-89.56496,Mossville,Illinois,220,76.5,Peoria
61553,40.62136,-90.02686,Norris,Illinois,259,95.5,Fulton
61554,40.54441,-89.62181,Pekin,Illinois,40775,213.3,Tazewell
61559,40.92101,-89.77438,Princeville,Illinois,3845,15.3,Peoria|Stark
61560,41.18581,-89.40077,Putnam,Illinois,586,6.5,Putnam|Marshall|Bureau
61561,40.80582,-89.20475,Roanoke,Illinois,2500,17.2,Woodford
61562,40.88102,-89.50144,Rome,Illinois,92,802.6,Peoria
61563,40.4931,-90.05108,Saint David,Illinois,556,562.4,Fulton
61564,40.49848,-89.65624,South Pekin,Illinois,1053,416.2,Tazewell
61565,41.032,-89.50718,Sparland,Illinois,1433,8.4,Marshall|Peoria
61567,40.35077,-89.89899,Topeka,Illinois,500,3.8,Mason
61568,40.50484,-89.47876,Tremont,Illinois,4606,26.2,Tazewell
61569,40.67788,-89.89324,Trivoli,Illinois,1010,10.8,Peoria|Fulton
61570,40.91933,-89.31578,Washburn,Illinois,1663,9.3,Woodford|Marshall|Peoria
61571,40.70506,-89.42294,Washington,Illinois,24712,178.4,Tazewell
61572,40.79768,-90.0343,Yates City,Illinois,1029,10.3,Knox
61602,40.68005,-89.60395,Peoria,Illinois,862,298.6,Peoria|Tazewell
61603,40.7122,-89.57465,Peoria,Illinois,15789,1443,Peoria|Tazewell
61604,40.70525,-89.65297,Peoria,Illinois,28220,717.1,Peoria
61605,40.6765,-89.63317,Peoria,Illinois,13776,1214.9,Peoria
61606,40.70011,-89.61187,Peoria,Illinois,7232,2280.7,Peoria
61607,40.62895,-89.68627,Peoria,Illinois,10522,120.7,Peoria|Tazewell
61610,40.64294,-89.59882,Creve Coeur,Illinois,4695,437.9,Tazewell
61611,40.71185,-89.53469,East Peoria,Illinois,23447,221,Tazewell|Woodford|Peoria
61614,40.75872,-89.60486,Peoria,Illinois,28399,911.7,Peoria
61615,40.78088,-89.63102,Peoria,Illinois,23167,302,Peoria|Woodford
61616,40.74682,-89.57195,Peoria Heights,Illinois,5890,894.8,Peoria|Woodford
61625,40.6978,-89.61455,Peoria,Illinois,438,2699.3,Peoria
61701,40.47697,-88.99278,Bloomington,Illinois,35480,1242.3,McLean
61704,40.46951,-88.94281,Bloomington,Illinois,37517,760.6,McLean
61705,40.46099,-88.99981,Bloomington,Illinois,12746,56.6,McLean
61720,40.55228,-88.50498,Anchor,Illinois,319,4.1,McLean|Ford
61721,40.35349,-89.32238,Armington,Illinois,573,6.5,Tazewell|Logan
61722,40.42018,-88.63049,Arrowsmith,Illinois,701,5.2,McLean
61723,40.26139,-89.26703,Atlanta,Illinois,2498,15.2,Logan|McLean
61724,40.33418,-88.52654,Bellflower,Illinois,439,5.2,McLean
61725,40.61201,-89.11717,Carlock,Illinois,1644,14.1,Woodford|McLean
61726,40.74013,-88.70014,Chenoa,Illinois,2508,10.2,McLean|Livingston
61727,40.14701,-88.95245,Clinton,Illinois,9421,28.6,De Witt
61728,40.57546,-88.62539,Colfax,Illinois,1301,7.2,McLean
61729,40.62799,-89.22393,Congerville,Illinois,1184,24.7,Woodford|McLean
61730,40.53262,-88.73437,Cooksville,Illinois,369,4.9,McLean
61731,40.61255,-88.48386,Cropsey,Illinois,145,2.5,McLean|Livingston|Ford
61732,40.53123,-89.20646,Danvers,Illinois,2017,12.5,McLean|Tazewell
61733,40.62421,-89.33573,Deer Creek,Illinois,870,15,Tazewell|Woodford
61734,40.37431,-89.52549,Delavan,Illinois,2520,12.7,Tazewell
61735,40.20561,-88.81072,Dewitt,Illinois,363,6.7,De Witt
61736,40.40335,-88.83804,Downs,Illinois,2578,28.7,McLean
61737,40.45646,-88.73331,Ellsworth,Illinois,444,5,McLean
61738,40.74925,-89.02821,El Paso,Illinois,4186,18.7,Woodford|McLean
61739,40.73342,-88.51938,Fairbury,Illinois,4635,16.9,Livingston|McLean
61740,40.88779,-88.86397,Flanagan,Illinois,1556,8.6,Livingston
61741,40.76045,-88.40057,Forrest,Illinois,1635,11.9,Livingston
61742,40.63341,-89.27322,Goodfield,Illinois,1390,87.1,Woodford|Tazewell
61743,40.87805,-88.78142,Graymont,Illinois,165,4.2,Livingston
61744,40.74377,-88.88118,Gridley,Illinois,1506,7.5,McLean|Livingston|Woodford
61745,40.32152,-88.96684,Heyworth,Illinois,4507,23.4,McLean|De Witt
61747,40.4174,-89.43295,Hopedale,Illinois,1452,19.4,Tazewell
61748,40.61483,-88.98898,Hudson,Illinois,2732,24.2,McLean|Woodford
61749,40.09209,-89.10943,Kenney,Illinois,491,5.3,De Witt|Macon|Logan
61750,40.12251,-88.8557,Lane,Illinois,129,504.2,De Witt
61751,40.21455,-89.29926,Lawndale,Illinois,60,13.9,Logan
61752,40.33703,-88.76168,Le Roy,Illinois,4461,19.9,McLean|De Witt
61753,40.63568,-88.78883,Lexington,Illinois,3279,15.4,McLean
61754,40.3287,-89.15744,McLean,Illinois,1107,5.5,McLean|De Witt|Logan
61755,40.52661,-89.33909,Mackinaw,Illinois,4530,37.5,Tazewell
61756,40.03311,-88.96368,Maroa,Illinois,2564,11.8,Macon|De Witt
61759,40.4347,-89.32418,Minier,Illinois,1350,15.1,Tazewell
61760,40.88713,-89.03263,Minonk,Illinois,2257,12.5,Woodford|Marshall
61761,40.52503,-88.95152,Normal,Illinois,53423,484.6,McLean
61764,40.88343,-88.6263,Pontiac,Illinois,13688,34.2,Livingston
61769,40.88106,-88.39804,Saunemin,Illinois,673,7.2,Livingston
61770,40.43965,-88.52457,Saybrook,Illinois,1146,7.3,McLean
61771,40.70725,-89.14184,Secor,Illinois,986,14.6,Woodford
61772,40.386,-89.06351,Shirley,Illinois,252,4,McLean
61773,40.57209,-88.37605,Sibley,Illinois,352,3.2,Ford
61774,40.42945,-89.20145,Stanford,Illinois,836,7.5,McLean
61775,40.64971,-88.37069,Strawn,Illinois,240,2.9,Livingston
61776,40.5713,-88.86706,Towanda,Illinois,1321,12.7,McLean
61777,40.243,-88.93948,Wapella,Illinois,1049,11.1,De Witt
61778,40.22575,-89.09104,Waynesville,Illinois,591,7.6,De Witt
61801,40.10937,-88.21175,Urbana,Illinois,27965,1999.3,Champaign
61802,40.12288,-88.14863,Urbana,Illinois,19722,92.8,Champaign
61810,39.91019,-87.91837,Allerton,Illinois,183,3,Vermilion|Edgar|Champaign
61811,40.29531,-87.62162,Alvin,Illinois,595,8.7,Vermilion
61812,40.25869,-87.88989,Armstrong,Illinois,288,5.1,Vermilion
61813,39.90933,-88.55796,Bement,Illinois,1665,10.1,Piatt
61814,40.23191,-87.57018,Bismarck,Illinois,1287,21.1,Vermilion
61815,40.11075,-88.3679,Bondville,Illinois,298,499,Champaign
61816,39.92444,-88.00398,Broadlands,Illinois,442,6.3,Champaign
61817,40.03088,-87.71991,Catlin,Illinois,2471,32.1,Vermilion
61818,39.88455,-88.71798,Cerro Gordo,Illinois,1579,15.6,Piatt|Macon
61820,40.112,-88.24423,Champaign,Illinois,38128,2481.4,Champaign
61821,40.11041,-88.27611,Champaign,Illinois,29072,1459.1,Champaign
61822,40.13693,-88.30453,Champaign,Illinois,27929,100.6,Champaign
61830,40.01122,-88.72926,Cisco,Illinois,422,4.9,Piatt|Macon
61831,40.22623,-87.79705,Collison,Illinois,139,4.4,Vermilion
61832,40.13186,-87.63256,Danville,Illinois,32631,461,Vermilion
61833,40.09914,-87.64718,Tilton,Illinois,1831,484.3,Vermilion
61834,40.16428,-87.64028,Danville,Illinois,8281,29.9,Vermilion
61839,40.13184,-88.63694,De Land,Illinois,589,7,Piatt
61840,40.29663,-88.30187,Dewey,Illinois,530,6.6,Champaign
61841,40.02775,-87.82459,Fairmount,Illinois,1057,7.1,Vermilion
61842,40.23889,-88.66411,Farmer City,Illinois,2434,8.5,De Witt|Piatt|McLean
61843,40.31593,-88.38053,Fisher,Illinois,2138,22.5,Champaign|McLean
61844,40.14431,-87.8711,Fithian,Illinois,810,5.2,Vermilion
61845,40.37308,-88.40076,Foosland,Illinois,251,3.1,Champaign|Ford
61846,39.97601,-87.61222,Georgetown,Illinois,4666,41.9,Vermilion
61847,40.31148,-88.01581,Gifford,Illinois,1194,13.8,Champaign
61848,40.30694,-87.70096,Henning,Illinois,263,100,Vermilion
61849,40.01145,-87.96185,Homer,Illinois,1955,13,Champaign|Vermilion
61850,39.9301,-87.74346,Indianola,Illinois,466,5.4,Vermilion
61851,39.96507,-88.43544,Ivesdale,Illinois,296,3.4,Champaign|Piatt
61852,39.89951,-88.07277,Longview,Illinois,138,2.9,Champaign|Douglas
61853,40.22344,-88.41555,Mahomet,Illinois,14288,115,Champaign|Piatt
61854,40.20654,-88.52129,Mansfield,Illinois,1409,9.6,Piatt|McLean
61855,39.92438,-88.66056,Milmine,Illinois,103,3.4,Piatt
61856,40.02838,-88.58211,Monticello,Illinois,8315,29.7,Piatt
61857,40.11862,-87.84337,Muncie,Illinois,146,99.8,Vermilion
61858,40.13166,-87.76438,Oakwood,Illinois,2797,37.4,Vermilion
61859,40.15065,-87.96163,Ogden,Illinois,1244,15.9,Champaign|Vermilion
61862,40.30474,-87.95103,Penfield,Illinois,694,6.7,Champaign|Vermilion
61863,39.90575,-88.28194,Pesotum,Illinois,821,9.6,Champaign
61864,39.97989,-88.14437,Philo,Illinois,1754,29.6,Champaign
61865,40.30362,-87.80047,Potomac,Illinois,1395,6.8,Vermilion
61866,40.31148,-88.15837,Rantoul,Illinois,13442,64.9,Champaign
61870,39.90325,-87.61562,Ridge Farm,Illinois,1230,11.7,Vermilion|Edgar
61871,40.19118,-87.97925,Royal,Illinois,343,82.8,Champaign
61872,39.93586,-88.38018,Sadorus,Illinois,543,5.7,Champaign|Douglas
61873,40.14069,-88.03817,Saint Joseph,Illinois,5811,35.2,Champaign
61874,40.05062,-88.26078,Savoy,Illinois,8653,547.1,Champaign
61875,40.10421,-88.42267,Seymour,Illinois,1196,15,Champaign|Piatt
61876,39.90534,-87.8398,Sidell,Illinois,833,7.7,Vermilion|Edgar
61877,39.99456,-88.07764,Sidney,Illinois,1185,15.8,Champaign
61878,40.23953,-88.14945,Thomasboro,Illinois,1217,16.8,Champaign
61880,39.97482,-88.2458,Tolono,Illinois,4570,28.5,Champaign
61882,40.11203,-88.75969,Weldon,Illinois,632,6.4,De Witt|Piatt|Macon
61883,40.03494,-87.63992,Westville,Illinois,4412,82.9,Vermilion
61884,40.09115,-88.48266,White Heath,Illinois,1081,17.3,Piatt|Champaign
61910,39.67283,-88.30035,Arcola,Illinois,4947,18.6,Douglas|Coles
61911,39.70452,-88.47068,Arthur,Illinois,4647,28.2,Moultrie|Douglas|Coles
61912,39.52825,-88.03357,Ashmore,Illinois,1173,8.7,Coles
61913,39.82657,-88.47156,Atwood,Illinois,1229,11.6,Piatt|Douglas|Moultrie
61914,39.63409,-88.76783,Bethany,Illinois,1783,11.4,Moultrie|Shelby|Macon
61917,39.71746,-87.8941,Brocton,Illinois,493,2.8,Edgar|Douglas
61919,39.7789,-88.13727,Camargo,Illinois,776,13.8,Douglas
61920,39.50415,-88.16448,Charleston,Illinois,20923,54.5,Coles
61924,39.79269,-87.6506,Chrisman,Illinois,2317,6.3,Edgar
61925,39.72444,-88.83548,Dalton City,Illinois,1054,9.2,Macon|Moultrie
61928,39.45524,-88.50284,Gays,Illinois,643,8.1,Moultrie|Shelby|Coles
61929,39.82338,-88.62271,Hammond,Illinois,639,6.3,Piatt|Moultrie
61930,39.67935,-88.12899,Hindsboro,Illinois,749,8.3,Douglas|Coles
61931,39.59067,-88.35883,Humboldt,Illinois,1336,15.8,Coles
61932,39.79968,-87.87493,Hume,Illinois,542,11.3,Edgar
61933,39.55099,-87.91502,Kansas,Illinois,1114,7.4,Edgar|Clark|Coles
61936,39.80319,-88.72684,La Place,Illinois,286,36.3,Piatt
61937,39.73872,-88.65542,Lovington,Illinois,1663,6.7,Moultrie|Macon
61938,39.48004,-88.37571,Mattoon,Illinois,20965,64,Coles|Cumberland
61940,39.80395,-87.81249,Metcalf,Illinois,294,3.5,Edgar
61941,39.80457,-88.07505,Murdock,Illinois,196,41,Douglas
61942,39.81515,-88.00818,Newman,Illinois,972,5.4,Douglas|Edgar
61943,39.6608,-88.0248,Oakland,Illinois,1430,7.4,Coles|Douglas|Edgar
61944,39.59969,-87.70146,Paris,Illinois,11562,17,Edgar|Clark
61949,39.65753,-87.85844,Redmon,Illinois,152,52.4,Edgar
61951,39.59118,-88.5865,Sullivan,Illinois,7777,22.7,Moultrie|Coles
61953,39.79803,-88.28991,Tuscola,Illinois,6305,19.5,Douglas
61955,39.58162,-87.5875,Vermilion,Illinois,193,189.1,Edgar
61956,39.8537,-88.14433,Villa Grove,Illinois,2931,33.3,Douglas|Champaign
61957,39.4397,-88.60495,Windsor,Illinois,1778,8.4,Shelby|Moultrie
62001,38.87971,-89.74562,Alhambra,Illinois,1766,14.2,Madison
62002,38.93988,-90.12829,Alton,Illinois,30166,282.2,Madison|Macoupin
62006,39.06433,-90.66714,Batchtown,Illinois,485,5.9,Calhoun
62009,39.09351,-89.79856,Benld,Illinois,1713,230.1,Macoupin
62010,38.91944,-90.04789,Bethalto,Illinois,11133,202.4,Madison
62011,39.12862,-89.21755,Bingham,Illinois,273,3.7,Fayette
62012,39.04225,-90.15027,Brighton,Illinois,6678,42.8,Jersey|Macoupin|Madison
62013,38.96421,-90.56518,Brussels,Illinois,527,9.1,Calhoun
62014,39.04313,-89.94999,Bunker Hill,Illinois,3749,24.1,Macoupin
62015,39.22011,-89.54203,Butler,Illinois,592,6.6,Montgomery
62016,39.29517,-90.41462,Carrollton,Illinois,3519,10,Greene
62017,39.06597,-89.36945,Coffeen,Illinois,943,10.3,Montgomery|Bond
62018,38.90847,-90.08574,Cottage Hills,Illinois,2954,343.3,Madison
62019,39.01598,-89.45195,Donnellson,Illinois,317,4.2,Bond|Montgomery
62021,38.97797,-89.981,Dorsey,Illinois,925,17.6,Madison|Macoupin
62022,39.00139,-90.32972,Dow,Illinois,978,18.5,Jersey
62023,39.10794,-89.78278,Eagarville,Illinois,150,74.1,Macoupin
62024,38.88343,-90.08879,East Alton,Illinois,9350,673.8,Madison
62025,38.83004,-89.93298,Edwardsville,Illinois,35947,123.7,Madison
62026,38.79062,-90.00394,Edwardsville,Illinois,1054,371.4,Madison
62027,39.24686,-90.55725,Eldred,Illinois,519,3.3,Greene
62028,38.95932,-90.35353,Elsah,Illinois,1070,69,Jersey
62030,39.15463,-90.16445,Fidelity,Illinois,75,285.8,Jersey
62031,39.1123,-90.53355,Fieldon,Illinois,717,4.6,Jersey|Greene
62032,39.1158,-89.28833,Fillmore,Illinois,754,6.2,Montgomery|Fayette
62033,39.13561,-89.84447,Gillespie,Illinois,4628,38.2,Macoupin
62034,38.75639,-89.96897,Glen Carbon,Illinois,14497,408.6,Madison
62035,38.96375,-90.23917,Godfrey,Illinois,16172,142.7,Madison|Jersey
62036,38.91866,-90.59079,Golden Eagle,Illinois,548,6.7,Calhoun
62037,39.00826,-90.4664,Grafton,Illinois,1542,10.4,Jersey
62040,38.71592,-90.10078,Granite City,Illinois,40716,394.1,Madison
62044,39.36618,-90.20907,Greenfield,Illinois,2256,9.1,Greene|Macoupin
62045,39.26297,-90.70921,Hamburg,Illinois,520,5.2,Calhoun
62046,38.88935,-89.84397,Hamel,Illinois,919,333.8,Madison
62047,39.13314,-90.62273,Hardin,Illinois,1760,17.5,Calhoun
62048,38.77004,-90.13895,Hartford,Illinois,1626,36.5,Madison
62049,39.1295,-89.48572,Hillsboro,Illinois,8195,38.6,Montgomery
62050,39.43734,-90.55544,Hillview,Illinois,278,1.8,Greene
62051,39.20309,-89.40244,Irving,Illinois,793,7.8,Montgomery
62052,39.11179,-90.32004,Jerseyville,Illinois,12625,34.1,Jersey|Greene
62053,39.31572,-90.65763,Kampsville,Illinois,332,2.5,Calhoun
62054,39.2012,-90.34693,Kane,Illinois,367,4.1,Greene|Jersey
62056,39.1765,-89.67165,Litchfield,Illinois,8758,31.5,Montgomery|Macoupin
62058,38.96793,-89.76491,Livingston,Illinois,770,279.8,Madison
62059,38.65434,-90.17097,Lovejoy,Illinois,629,369.7,St. Clair
62060,38.67664,-90.14686,Madison,Illinois,3534,386.3,Madison|St. Clair
62061,38.79077,-89.77624,Marine,Illinois,1672,27.9,Madison
62062,38.72719,-89.96253,Maryville,Illinois,8461,517.5,Madison
62063,39.1982,-90.14836,Medora,Illinois,977,7.2,Jersey|Macoupin|Greene
62067,38.92961,-89.98837,Moro,Illinois,2106,46.8,Madison
62069,39.08892,-89.74044,Mount Olive,Illinois,3230,42.8,Macoupin|Montgomery
62074,38.95594,-89.68338,New Douglas,Illinois,1213,11,Madison|Bond|Macoupin|Montgomery
62075,39.30143,-89.29676,Nokomis,Illinois,3168,11.4,Montgomery|Christian|Fayette
62076,39.34186,-89.23383,Ohlman,Illinois,73,15.2,Montgomery
62077,39.03133,-89.51605,Panama,Illinois,317,49.6,Montgomery|Bond
62078,39.47984,-90.48686,Patterson,Illinois,102,74.5,Greene
62079,39.11457,-90.12642,Piasa,Illinois,469,16.4,Macoupin|Jersey
62080,39.14115,-89.10569,Ramsey,Illinois,2688,8.8,Fayette|Montgomery|Shelby
62081,39.26262,-90.23452,Rockbridge,Illinois,359,5.3,Greene
62082,39.49392,-90.32157,Roodhouse,Illinois,2547,9.3,Greene|Scott|Morgan
62083,39.35122,-89.19842,Rosamond,Illinois,157,2.8,Christian|Montgomery
62084,38.84082,-90.06365,Roxana,Illinois,1601,133.9,Madison
62085,39.07839,-89.80308,Sawyerville,Illinois,167,72,Macoupin
62086,38.98302,-89.58556,Sorento,Illinois,1213,9.7,Bond|Montgomery|Madison
62087,38.81754,-90.06767,South Roxana,Illinois,2121,233.3,Madison
62088,39.01318,-89.79764,Staunton,Illinois,6439,56.7,Macoupin|Madison
62089,39.12111,-89.48673,Taylor Springs,Illinois,528,89.8,Montgomery
62090,38.66925,-90.17044,Venice,Illinois,1053,271.7,Madison
62091,39.05594,-89.61222,Walshville,Illinois,325,4,Montgomery
62092,39.41839,-90.41291,White Hall,Illinois,2422,14.6,Greene
62093,39.06858,-89.84573,Wilsonville,Illinois,500,86.8,Macoupin
62094,39.2441,-89.34871,Witt,Illinois,1048,12.9,Montgomery
62095,38.86307,-90.07545,Wood River,Illinois,10801,586.8,Madison
62097,38.93719,-89.85507,Worden,Illinois,2723,25.5,Madison
62098,39.38377,-90.29946,Wrights,Illinois,32,2.3,Greene
62201,38.63567,-90.14162,East Saint Louis,Illinois,5166,165.7,St. Clair|Madison
62203,38.60223,-90.07534,East Saint Louis,Illinois,6076,415.3,St. Clair
62204,38.63033,-90.09642,East Saint Louis,Illinois,5908,493.9,St. Clair
62205,38.60259,-90.11469,East Saint Louis,Illinois,5754,349.5,St. Clair
62206,38.56796,-90.16981,East Saint Louis,Illinois,13477,357.9,St. Clair
62207,38.58327,-90.12544,East Saint Louis,Illinois,6637,413.3,St. Clair
62208,38.59641,-90.00528,Fairview Heights,Illinois,16690,481.2,St. Clair
62214,38.37682,-89.60529,Addieville,Illinois,1050,7.5,Washington
62215,38.50672,-89.60515,Albers,Illinois,2074,72.3,Clinton
62216,38.62559,-89.60313,Aviston,Illinois,2980,47.9,Clinton|Madison
62217,38.1732,-89.83954,Baldwin,Illinois,718,8.9,Randolph
62218,38.52069,-89.47738,Bartelso,Illinois,2009,17,Clinton
62219,38.60371,-89.43698,Beckemeyer,Illinois,1046,474.1,Clinton
62220,38.47247,-89.98704,Belleville,Illinois,19277,257.7,St. Clair
62221,38.51187,-89.89922,Belleville,Illinois,29454,325.2,St. Clair
62223,38.53491,-90.06027,Belleville,Illinois,16534,248.6,St. Clair
62225,38.54065,-89.85503,Scott Air Force Base,Illinois,5359,394.3,St. Clair
62226,38.53634,-90.00057,Belleville,Illinois,29333,816.3,St. Clair
62230,38.63855,-89.52742,Breese,Illinois,6352,47.7,Clinton
62231,38.64402,-89.32642,Carlyle,Illinois,6680,13.4,Clinton
62232,38.63266,-90.00509,Caseyville,Illinois,6920,208.3,St. Clair
62233,37.93719,-89.78842,Chester,Illinois,8217,46.5,Randolph
62234,38.68214,-89.9815,Collinsville,Illinois,32491,336.6,Madison|St. Clair
62236,38.43391,-90.21141,Columbia,Illinois,14630,93.6,Monroe|St. Clair
62237,38.1916,-89.57046,Coulterville,Illinois,2411,10.1,Perry|Washington|Randolph
62238,38.04499,-89.5319,Cutler,Illinois,522,4,Perry
62239,38.528,-90.1803,Dupo,Illinois,4076,184.1,St. Clair
62240,38.52084,-90.21011,East Carondelet,Illinois,2197,57,St. Clair
62241,38.01474,-89.88845,Ellis Grove,Illinois,900,9.1,Randolph
